can_channel,axis,axis_error,axis_state,pos_estimate,vel_estimate,iq_setpoint,iq_measured,is_axis_alive,time
71.50859069824219,0.5674470663070679,-2.7568790912628174,-0.05551858991384506,-0.14574873447418213,-0.1187572330236435,0.8466580510139465,0.14789697527885437,-0.08786577731370926,
71.51924896240234,3.3025505542755127,11.843851089477539,-0.05329158529639244,-0.1470215618610382,-0.1511692851781845,0.8466580510139465,-0.23349718749523163,-0.08786577731370926,
71.52860260009766,4.266225337982178,11.00299072265625,-0.06548883020877838,-0.14444880187511444,-0.1511692851781845,1.0024759769439697,-0.23349718749523163,-0.12917540967464447,
71.53878784179688,-0.5276942253112793,-9.383199691772461,-0.06478887051343918,-0.14494384825229645,-0.16177557408809662,1.0024759769439697,0.4022654891014099,-0.12917540967464447,
71.54855346679688,-3.478368043899536,-13.14847183227539,-0.06690318137407303,-0.14444556832313538,-0.16177557408809662,1.0292832851409912,0.4022654891014099,0.025025850161910057,
71.55864715576172,-3.0155181884765625,-11.492387771606445,-0.06638205051422119,-0.144825741648674,-0.16971825063228607,1.0292832851409912,0.351189523935318,0.025025850161910057,
71.56861877441406,1.2187981605529785,6.61820650100708,-0.06610286980867386,-0.1450285017490387,-0.1739625781774521,1.0292832851409912,-0.23569615185260773,0.025025850161910057,
71.57888793945312,5.263197898864746,11.81612777709961,-0.06811434775590897,-0.14455294609069824,-0.1739625781774521,1.0546605587005615,-0.23569615185260773,-0.1916591376066208,
71.58845520019531,4.611491680145264,9.918729782104492,-0.06644219905138016,-0.14579786360263824,-0.19946907460689545,1.0546605587005615,-0.1783357858657837,-0.1916591376066208,
71.5986099243164,-2.781303882598877,-0.07870075851678848,-0.06770870089530945,-0.1455117017030716,-0.19946907460689545,1.0705015659332275,-0.1783357858657837,0.22104774415493011,
71.60865783691406,4.940293788909912,11.823759078979492,-0.05842476338148117,-0.14744475483894348,-0.19946907460689545,0.9540050625801086,-0.1783357858657837,-0.21595580875873566,
71.61857604980469,5.874568939208984,12.073657989501953,-0.06490825861692429,-0.14314889907836914,-0.10259722173213959,0.9540050625801086,-0.15869790315628052,-0.21595580875873566,
71.6290054321289,4.765180587768555,12.02308177947998,-0.05701645091176033,-0.1450204700231552,-0.10259722173213959,0.8517912030220032,-0.15869790315628052,-0.16423320770263672,
71.6386947631836,0.5571720004081726,-6.606592655181885,-0.059105176478624344,-0.14377225935459137,-0.07170961797237396,0.8517912030220032,0.3063565194606781,-0.16423320770263672,
71.6488265991211,2.9912221431732178,3.1119890213012695,-0.0613698810338974,-0.14238539338111877,-0.0378870815038681,0.8517912030220032,0.07069072127342224,-0.16423320770263672,
71.65852355957031,-5.250160217285156,-11.494453430175781,-0.05515115708112717,-0.1439407467842102,-0.0378870815038681,0.7696831822395325,0.07069072127342224,0.19247028231620789,
71.66863250732422,4.86799430847168,8.048473358154297,-0.04902564361691475,-0.14529675245285034,-0.0378870815038681,0.6887300610542297,0.07069072127342224,-0.24203145503997803,
71.67887115478516,3.0377097129821777,3.6728415489196777,-0.055001240223646164,-0.14397601783275604,-0.0378870815038681,0.7677028775215149,0.07069072127342224,-0.16465580463409424,
71.68836975097656,5.242677211761475,16.028459548950195,-0.050892047584056854,-0.14616329967975616,-0.09758709371089935,0.7677028775215149,-0.21408995985984802,-0.16465580463409424,
71.69857025146484,2.6032838821411133,9.094168663024902,-0.061188697814941406,-0.1439325362443924,-0.09758709371089935,0.9015324711799622,-0.21408995985984802,-0.03232685476541519,
71.70853424072266,-0.7221720218658447,-5.4669904708862305,-0.058074936270713806,-0.14588691294193268,-0.1438293308019638,0.9015324711799622,0.17981287837028503,-0.03232685476541519,
71.71863555908203,-1.7173757553100586,-11.95915699005127,-0.05510195717215538,-0.14769113063812256,-0.18734405934810638,0.9015324711799622,0.37300485372543335,-0.03232685476541519,
71.7287368774414,1.623590350151062,-6.039419174194336,-0.05892530083656311,-0.14697891473770142,-0.18734405934810638,0.9499247670173645,0.37300485372543335,-0.22150322794914246,
71.7388687133789,2.8004133701324463,-0.0579397939145565,-0.06013510376214981,-0.1461978405714035,-0.16945980489253998,0.9499247670173645,0.1913953572511673,-0.22150322794914246,
71.74861907958984,-4.978473663330078,-12.876546859741211,-0.056218963116407394,-0.1469746083021164,-0.16945980489253998,0.900132954120636,0.1913953572511673,0.19919848442077637,
71.75859832763672,3.1306703090667725,0.5297605991363525,-0.05707670375704765,-0.14681026339530945,-0.16945980489253998,0.9110506176948547,0.1913953572511673,-0.23798221349716187,
71.7685775756836,3.000852108001709,0.28887486457824707,-0.05838340148329735,-0.14655369520187378,-0.16945980489253998,0.9276698231697083,0.1913953572511673,-0.23152504861354828,
71.77851867675781,5.17690372467041,15.053812026977539,-0.05360575020313263,-0.14948172867298126,-0.23901985585689545,0.9276698231697083,-0.26464343070983887,-0.23152504861354828,
71.78865051269531,-0.34585219621658325,5.639847755432129,-0.05549882352352142,-0.14918693900108337,-0.23901985585689545,0.9513104557991028,-0.26464343070983887,0.09995812177658081,
71.79888153076172,4.586210250854492,13.400349617004395,-0.05644592270255089,-0.14903368055820465,-0.23901985585689545,0.963121235370636,-0.26464343070983887,-0.19174811244010925,
71.80864715576172,5.322260856628418,17.057832717895508,-0.05721414461731911,-0.1485482156276703,-0.22783325612545013,0.963121235370636,-0.3770850598812103,-0.19174811244010925,
71.81886291503906,-0.08824528753757477,8.387505531311035,-0.058383140712976456,-0.14834477007389069,-0.22783325612545013,0.9777243733406067,-0.3770850598812103,0.12569455802440643,
71.82869720458984,-0.8010290265083313,3.7213592529296875,-0.061879727989435196,-0.1460348218679428,-0.1761312335729599,0.9777243733406067,-0.2215602993965149,0.12569455802440643,
71.8388900756836,5.557187557220459,15.303694725036621,-0.05326630547642708,-0.1476980298757553,-0.1761312335729599,0.8683808445930481,-0.2215602993965149,-0.22717471420764923,
71.84854888916016,4.238367557525635,12.428057670593262,-0.05578067898750305,-0.14724640548229218,-0.1761312335729599,0.9003713726997375,-0.2215602993965149,-0.1523991972208023,
71.85848236083984,3.7016592025756836,12.854622840881348,-0.051146142184734344,-0.14996130764484406,-0.24299095571041107,0.9003713726997375,-0.25475794076919556,-0.1523991972208023,
71.86859893798828,2.307856321334839,2.5145647525787354,-0.05276397988200188,-0.14902940392494202,-0.21981380879878998,0.9003713726997375,0.05886079743504524,-0.1523991972208023,
