scenario,real_time_plot,lateral_angle_range,drag_speed,wiggle_time,servo_speed,extraction_height,wiggle frequency,insertion_angle,wiggle_amplitude
turtle,True,0.1,0.509,0.507,0.5,0.05,0.5235987755982988
time,turtle_state,leftadduction_pos,leftsweeping_pos,rightadduction_pos,rightsweeping_pos,leftadduction_curr,leftsweeping_curr,rightadduction_curr,rightsweeping_curr,insertiondepth,OptitrackPosition_x,OptitrackPosition_y,OptitrackPosition_z,OptitrackOrientation_x,OptitrackOrientation_y,OptitrackOrientation_z,OptitrackOrientation_w,LeftFlipperPosition_x,LeftFlipperPosition_y,LeftFlipperPosition_z,LeftFlipperOrientation_x,LeftFlipperOrientation_y,LeftFlipperOrientation_z,LeftFlipperOrientation_w,RightFlipperPosition_x,RightFlipperPosition_y,RightFlipperPosition_z,RightFlipperOrientation_x,RightFlipperOrientation_y,RightFlipperOrientation_z,RightFlipperOrientation_w
0.0023736953735351562,5.0,0.01599419116973877,0.07130725681781769,-0.04081600904464722,-0.10957980155944824,-9.989999771118164,9.942276954650879,-9.989999771118164,-9.989999771118164,0.3,1.2358092069625854,0.19385525584220886,0.3303496241569519,0.03269476443529129,-0.004673394374549389,-0.02626066841185093,0.9991094470024109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004349946975708008,5.0,0.01599419116973877,0.07130725681781769,-0.04081600904464722,-0.10957980155944824,-9.989999771118164,9.942276954650879,-9.989999771118164,-9.989999771118164,0.3,1.2358092069625854,0.19385525584220886,0.3303496241569519,0.03269476443529129,-0.004673394374549389,-0.02626066841185093,0.9991094470024109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012281656265258789,5.0,0.01599419116973877,0.07130725681781769,-0.04081600904464722,-0.10957980155944824,-9.989999771118164,9.942276954650879,-9.989999771118164,-9.989999771118164,0.3,1.2358092069625854,0.19385525584220886,0.3303496241569519,0.03269476443529129,-0.004673394374549389,-0.02626066841185093,0.9991094470024109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013966560363769531,5.0,0.01599407196044922,0.07130749523639679,-0.04080390930175781,-0.10958445072174072,-9.989999771118164,9.894140243530273,-9.989999771118164,-9.989999771118164,0.3,1.2358375787734985,0.1937909871339798,0.3303520977497101,0.03212796896696091,-0.004922106396406889,-0.025527356192469597,0.9991456270217896,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018241167068481445,-1.0,0.01599419116973877,0.07130672037601471,-0.04081600904464722,-0.10957491397857666,-0.00024583886261098087,-0.013790402561426163,0.0002643018087837845,-9.989999771118164,0.3,1.2358053922653198,0.19386893510818481,0.33035901188850403,0.03274838998913765,-0.004698268137872219,-0.025111988186836243,0.9991371035575867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02028346061706543,-1.0,0.01599419116973877,0.07130672037601471,-0.04081600904464722,-0.10957491397857666,-0.00024583886261098087,-0.013790402561426163,0.0002643018087837845,-9.989999771118164,0.3,1.2358053922653198,0.19386893510818481,0.33035901188850403,0.03274838998913765,-0.004698268137872219,-0.025111988186836243,0.9991371035575867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.022183895111083984,-1.0,0.01599419116973877,0.07131755352020264,-0.04081600904464722,-0.10958272218704224,-0.0005783118540421128,0.006394729018211365,-6.647448753938079e-05,-0.010083619505167007,0.3,1.2358053922653198,0.19386893510818481,0.33035901188850403,0.03274838998913765,-0.004698268137872219,-0.025111988186836243,0.9991371035575867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02504563331604004,-1.0,0.01599407196044922,0.07130862772464752,-0.04081600904464722,-0.10960090160369873,-0.0005763779045082629,-0.013330794870853424,-0.0003983545466326177,-0.038458436727523804,0.3,1.2358338832855225,0.1938086748123169,0.33037224411964417,0.032192718237638474,-0.004892962519079447,-0.025405533611774445,0.9991468191146851,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03018474578857422,-1.0,0.01599407196044922,0.07130862772464752,-0.04081600904464722,-0.10960090160369873,-0.0005763779045082629,-0.013330794870853424,-0.0003983545466326177,-0.038458436727523804,0.3,1.2358338832855225,0.1938086748123169,0.33037224411964417,0.032192718237638474,-0.004892962519079447,-0.025405533611774445,0.9991468191146851,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03186607360839844,-1.0,0.01599407196044922,0.07130862772464752,-0.04081600904464722,-0.10960090160369873,-0.0005763779045082629,-0.013330794870853424,-0.0003983545466326177,-0.038458436727523804,0.3,1.2358345985412598,0.1937960982322693,0.33035650849342346,0.03211940824985504,-0.0048964121378958225,-0.025325067341327667,0.9991512298583984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
