scenario,real_time_plot,lateral_angle_range,drag_speed,wiggle_time,servo_speed,extraction_height,wiggle frequency,insertion_angle,wiggle_amplitude
turtle,True,0.7853981633974483,0.025,0.2,0.025,0.01,10.0,0.03,0.01
time,turtle_state,Motor_Velocity_Left,Motor_Velocity_Right,Servo_Postion_Left,Servo_Position_Right,Motor_Position_Left,Motor_Position_Right,Motor_Torque_Left,Motor_Torque_Right,OptitrackPosition_x,OptitrackPosition_y,OptitrackPosition_z,OptitrackOrientation_x,OptitrackOrientation_y,OptitrackOrientation_z,OptitrackOrientation_w,LeftFlipperPosition_x,LeftFlipperPosition_y,LeftFlipperPosition_z,LeftFlipperOrientation_x,LeftFlipperOrientation_y,LeftFlipperOrientation_z,LeftFlipperOrientation_w,RightFlipperPosition_x,RightFlipperPosition_y,RightFlipperPosition_z,RightFlipperOrientation_x,RightFlipperOrientation_y,RightFlipperOrientation_z,RightFlipperOrientation_w
0.03274726867675781,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810399889945984,0.0858839601278305,0.21972441673278809,0.2821193039417267,-0.17607618868350983,0.941062331199646,-0.061705220490694046,1.153841257095337,0.0816667377948761,0.19822467863559723,0.0450691357254982,-0.6605329513549805,-0.022212766110897064,0.7491138577461243,0.3928735852241516,0.01701471582055092,0.2727786898612976,-0.9708725810050964,0.0775909572839737,-0.17393065989017487,0.1453760862350464
0.0338292121887207,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810399889945984,0.0858839601278305,0.21972441673278809,0.2821193039417267,-0.17607618868350983,0.941062331199646,-0.061705220490694046,1.153841257095337,0.0816667377948761,0.19822467863559723,0.0450691357254982,-0.6605329513549805,-0.022212766110897064,0.7491138577461243,0.3928735852241516,0.01701471582055092,0.2727786898612976,-0.9708725810050964,0.0775909572839737,-0.17393065989017487,0.1453760862350464
0.03492140769958496,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810399889945984,0.0858839601278305,0.21972441673278809,0.2821193039417267,-0.17607618868350983,0.941062331199646,-0.061705220490694046,1.153841257095337,0.0816667377948761,0.19822467863559723,0.0450691357254982,-0.6605329513549805,-0.022212766110897064,0.7491138577461243,0.3928735852241516,0.01701471582055092,0.2727786898612976,-0.9708725810050964,0.0775909572839737,-0.17393065989017487,0.1453760862350464
0.03609895706176758,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810399889945984,0.0858839601278305,0.21972441673278809,0.2821193039417267,-0.17607618868350983,0.941062331199646,-0.061705220490694046,1.153841257095337,0.0816667377948761,0.19822467863559723,0.0450691357254982,-0.6605329513549805,-0.022212766110897064,0.7491138577461243,0.3928735852241516,0.01701471582055092,0.2727786898612976,-0.9708725810050964,0.0775909572839737,-0.17393065989017487,0.1453760862350464
0.03874993324279785,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810399889945984,0.0858839601278305,0.21972441673278809,0.2821193039417267,-0.17607618868350983,0.941062331199646,-0.061705220490694046,1.153841257095337,0.0816667377948761,0.19822467863559723,0.0450691357254982,-0.6605329513549805,-0.022212766110897064,0.7491138577461243,0.3928735852241516,0.01701471582055092,0.2727786898612976,-0.9708725810050964,0.0775909572839737,-0.17393065989017487,0.1453760862350464
0.0419158935546875,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810399889945984,0.0858839601278305,0.21972441673278809,0.2821193039417267,-0.17607618868350983,0.941062331199646,-0.061705220490694046,1.153841257095337,0.0816667377948761,0.19822467863559723,0.0450691357254982,-0.6605329513549805,-0.022212766110897064,0.7491138577461243,0.3928735852241516,0.01701471582055092,0.2727786898612976,-0.9708725810050964,0.0775909572839737,-0.17393065989017487,0.1453760862350464
0.049802541732788086,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810410618782043,0.0858863890171051,0.2197338044643402,0.282155841588974,-0.17607535421848297,0.9410606026649475,-0.0615682527422905,1.1538382768630981,0.08166593313217163,0.19822850823402405,0.044837966561317444,-0.6605011224746704,-0.022379694506525993,0.749150812625885,0.3928695023059845,0.017021793872117996,0.27278462052345276,-0.9708496332168579,0.07758785784244537,-0.1741824448108673,0.1452292948961258
0.053069353103637695,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810410618782043,0.0858863890171051,0.2197338044643402,0.282155841588974,-0.17607535421848297,0.9410606026649475,-0.0615682527422905,1.1538382768630981,0.08166593313217163,0.19822850823402405,0.044837966561317444,-0.6605011224746704,-0.022379694506525993,0.749150812625885,0.3928695023059845,0.017021793872117996,0.27278462052345276,-0.9708496332168579,0.07758785784244537,-0.1741824448108673,0.1452292948961258
0.05546379089355469,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810410618782043,0.0858863890171051,0.2197338044643402,0.282155841588974,-0.17607535421848297,0.9410606026649475,-0.0615682527422905,1.1538382768630981,0.08166593313217163,0.19822850823402405,0.044837966561317444,-0.6605011224746704,-0.022379694506525993,0.749150812625885,0.3928695023059845,0.017021793872117996,0.27278462052345276,-0.9708496332168579,0.07758785784244537,-0.1741824448108673,0.1452292948961258
0.056555747985839844,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.681044340133667,0.08587981760501862,0.21971510350704193,0.2820603847503662,-0.17624524235725403,0.9410578012466431,-0.061561696231365204,1.153843641281128,0.08166147023439407,0.1982155740261078,0.04500800743699074,-0.6605320572853088,-0.02217511460185051,0.7491194605827332,0.39287224411964417,0.017016427591443062,0.27277079224586487,-0.9708688855171204,0.07747369259595871,-0.17429015040397644,0.14503249526023865
0.058197736740112305,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.681044340133667,0.08587981760501862,0.21971510350704193,0.2820603847503662,-0.17624524235725403,0.9410578012466431,-0.061561696231365204,1.153843641281128,0.08166147023439407,0.1982155740261078,0.04500800743699074,-0.6605320572853088,-0.02217511460185051,0.7491194605827332,0.39287224411964417,0.017016427591443062,0.27277079224586487,-0.9708688855171204,0.07747369259595871,-0.17429015040397644,0.14503249526023865
0.06712913513183594,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.681044340133667,0.08587981760501862,0.21971510350704193,0.2820603847503662,-0.17624524235725403,0.9410578012466431,-0.061561696231365204,1.153843641281128,0.08166147023439407,0.1982155740261078,0.04500800743699074,-0.6605320572853088,-0.02217511460185051,0.7491194605827332,0.39287224411964417,0.017016427591443062,0.27277079224586487,-0.9708688855171204,0.07747369259595871,-0.17429015040397644,0.14503249526023865
0.06822347640991211,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.681044340133667,0.08587981760501862,0.21971510350704193,0.2820603847503662,-0.17624524235725403,0.9410578012466431,-0.061561696231365204,1.153843641281128,0.08166147023439407,0.1982155740261078,0.04500800743699074,-0.6605320572853088,-0.02217511460185051,0.7491194605827332,0.39287224411964417,0.017016427591443062,0.27277079224586487,-0.9708688855171204,0.07747369259595871,-0.17429015040397644,0.14503249526023865
0.07187342643737793,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.681044340133667,0.08587981760501862,0.21971510350704193,0.2820603847503662,-0.17624524235725403,0.9410578012466431,-0.061561696231365204,1.153843641281128,0.08166147023439407,0.1982155740261078,0.04500800743699074,-0.6605320572853088,-0.02217511460185051,0.7491194605827332,0.39287224411964417,0.017016427591443062,0.27277079224586487,-0.9708688855171204,0.07747369259595871,-0.17429015040397644,0.14503249526023865
0.07321810722351074,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810349225997925,0.08588350564241409,0.21970856189727783,0.2821504473686218,-0.17636537551879883,0.9410209059715271,-0.06136822700500488,1.1538381576538086,0.08166074007749557,0.19821588695049286,0.044742465019226074,-0.6604940891265869,-0.022413358092308044,0.7491618394851685,0.39286649227142334,0.017018292099237442,0.27275946736335754,-0.9708853363990784,0.07751496881246567,-0.17428310215473175,0.14490875601768494
0.07438445091247559,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810349225997925,0.08588350564241409,0.21970856189727783,0.2821504473686218,-0.17636537551879883,0.9410209059715271,-0.06136822700500488,1.1538381576538086,0.08166074007749557,0.19821588695049286,0.044742465019226074,-0.6604940891265869,-0.022413358092308044,0.7491618394851685,0.39286649227142334,0.017018292099237442,0.27275946736335754,-0.9708853363990784,0.07751496881246567,-0.17428310215473175,0.14490875601768494
0.07577633857727051,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810349225997925,0.08588350564241409,0.21970856189727783,0.2821504473686218,-0.17636537551879883,0.9410209059715271,-0.06136822700500488,1.1538381576538086,0.08166074007749557,0.19821588695049286,0.044742465019226074,-0.6604940891265869,-0.022413358092308044,0.7491618394851685,0.39286649227142334,0.017018292099237442,0.27275946736335754,-0.9708853363990784,0.07751496881246567,-0.17428310215473175,0.14490875601768494
0.07813405990600586,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810349225997925,0.08588350564241409,0.21970856189727783,0.2821504473686218,-0.17636537551879883,0.9410209059715271,-0.06136822700500488,1.1538381576538086,0.08166074007749557,0.19821588695049286,0.044742465019226074,-0.6604940891265869,-0.022413358092308044,0.7491618394851685,0.39286649227142334,0.017018292099237442,0.27275946736335754,-0.9708853363990784,0.07751496881246567,-0.17428310215473175,0.14490875601768494
0.08002328872680664,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810349225997925,0.08588350564241409,0.21970856189727783,0.2821504473686218,-0.17636537551879883,0.9410209059715271,-0.06136822700500488,1.1538381576538086,0.08166074007749557,0.19821588695049286,0.044742465019226074,-0.6604940891265869,-0.022413358092308044,0.7491618394851685,0.39286649227142334,0.017018292099237442,0.27275946736335754,-0.9708853363990784,0.07751496881246567,-0.17428310215473175,0.14490875601768494
0.08265280723571777,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810349225997925,0.08588350564241409,0.21970856189727783,0.2821504473686218,-0.17636537551879883,0.9410209059715271,-0.06136822700500488,1.1538381576538086,0.08166074007749557,0.19821588695049286,0.044742465019226074,-0.6604940891265869,-0.022413358092308044,0.7491618394851685,0.39286649227142334,0.017018292099237442,0.27275946736335754,-0.9708853363990784,0.07751496881246567,-0.17428310215473175,0.14490875601768494
0.08577084541320801,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810349225997925,0.08588350564241409,0.21970856189727783,0.2821504473686218,-0.17636537551879883,0.9410209059715271,-0.06136822700500488,1.1538381576538086,0.08166074007749557,0.19821588695049286,0.044742465019226074,-0.6604940891265869,-0.022413358092308044,0.7491618394851685,0.39286649227142334,0.017018292099237442,0.27275946736335754,-0.9708853363990784,0.07751496881246567,-0.17428310215473175,0.14490875601768494
0.08725118637084961,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810349225997925,0.08588350564241409,0.21970856189727783,0.2821504473686218,-0.17636537551879883,0.9410209059715271,-0.06136822700500488,1.1538381576538086,0.08166074007749557,0.19821588695049286,0.044742465019226074,-0.6604940891265869,-0.022413358092308044,0.7491618394851685,0.39286649227142334,0.017018292099237442,0.27275946736335754,-0.9708853363990784,0.07751496881246567,-0.17428310215473175,0.14490875601768494
0.08865880966186523,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810349225997925,0.08588350564241409,0.21970856189727783,0.2821504473686218,-0.17636537551879883,0.9410209059715271,-0.06136822700500488,1.1538381576538086,0.08166074007749557,0.19821588695049286,0.044742465019226074,-0.6604940891265869,-0.022413358092308044,0.7491618394851685,0.39286649227142334,0.017018292099237442,0.27275946736335754,-0.9708853363990784,0.07751496881246567,-0.17428310215473175,0.14490875601768494
0.09023785591125488,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810349225997925,0.08588350564241409,0.21970856189727783,0.2821504473686218,-0.17636537551879883,0.9410209059715271,-0.06136822700500488,1.1538381576538086,0.08166074007749557,0.19821588695049286,0.044742465019226074,-0.6604940891265869,-0.022413358092308044,0.7491618394851685,0.39286649227142334,0.017018292099237442,0.27275946736335754,-0.9708853363990784,0.07751496881246567,-0.17428310215473175,0.14490875601768494
0.09174036979675293,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810349225997925,0.08588350564241409,0.21970856189727783,0.2821504473686218,-0.17636537551879883,0.9410209059715271,-0.06136822700500488,1.1538381576538086,0.08166074007749557,0.19821588695049286,0.044742465019226074,-0.6604940891265869,-0.022413358092308044,0.7491618394851685,0.39286649227142334,0.017018292099237442,0.27275946736335754,-0.9708853363990784,0.07751496881246567,-0.17428310215473175,0.14490875601768494
0.09375452995300293,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810349225997925,0.08588350564241409,0.21970856189727783,0.2821504473686218,-0.17636537551879883,0.9410209059715271,-0.06136822700500488,1.1538381576538086,0.08166074007749557,0.19821588695049286,0.044742465019226074,-0.6604940891265869,-0.022413358092308044,0.7491618394851685,0.39286649227142334,0.017018292099237442,0.27275946736335754,-0.9708853363990784,0.07751496881246567,-0.17428310215473175,0.14490875601768494
0.09549832344055176,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810349225997925,0.08588350564241409,0.21970856189727783,0.2821504473686218,-0.17636537551879883,0.9410209059715271,-0.06136822700500488,1.1538381576538086,0.08166074007749557,0.19821588695049286,0.044742465019226074,-0.6604940891265869,-0.022413358092308044,0.7491618394851685,0.39286649227142334,0.017018292099237442,0.27275946736335754,-0.9708853363990784,0.07751496881246567,-0.17428310215473175,0.14490875601768494
0.09720683097839355,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810415983200073,0.0858849510550499,0.21972155570983887,0.28223541378974915,-0.17635244131088257,0.9409852623939514,-0.06156064197421074,1.1538355350494385,0.08166287839412689,0.19822929799556732,0.044966377317905426,-0.6605154275894165,-0.02213286980986595,0.7491379380226135,0.3928714096546173,0.017020508646965027,0.27278128266334534,-0.970876932144165,0.07779053598642349,-0.17407716810703278,0.14506453275680542
0.09979557991027832,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810469627380371,0.08587855845689774,0.21971027553081512,0.2820125222206116,-0.17646978795528412,0.9410377740859985,-0.06144285947084427,1.153851866722107,0.08165550976991653,0.1982167810201645,0.0447947196662426,-0.6604618430137634,-0.02231605164706707,0.7491899728775024,0.3928762972354889,0.017009930685162544,0.2727535367012024,-0.9709128737449646,0.07766382396221161,-0.17414943873882294,0.14480499923229218
0.10204696655273438,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810469627380371,0.08587855845689774,0.21971027553081512,0.2820125222206116,-0.17646978795528412,0.9410377740859985,-0.06144285947084427,1.153851866722107,0.08165550976991653,0.1982167810201645,0.0447947196662426,-0.6604618430137634,-0.02231605164706707,0.7491899728775024,0.3928762972354889,0.017009930685162544,0.2727535367012024,-0.9709128737449646,0.07766382396221161,-0.17414943873882294,0.14480499923229218
0.10371041297912598,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810469627380371,0.08587855845689774,0.21971027553081512,0.2820125222206116,-0.17646978795528412,0.9410377740859985,-0.06144285947084427,1.153851866722107,0.08165550976991653,0.1982167810201645,0.0447947196662426,-0.6604618430137634,-0.02231605164706707,0.7491899728775024,0.3928762972354889,0.017009930685162544,0.2727535367012024,-0.9709128737449646,0.07766382396221161,-0.17414943873882294,0.14480499923229218
0.10542106628417969,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810469627380371,0.08587855845689774,0.21971027553081512,0.2820125222206116,-0.17646978795528412,0.9410377740859985,-0.06144285947084427,1.153851866722107,0.08165550976991653,0.1982167810201645,0.0447947196662426,-0.6604618430137634,-0.02231605164706707,0.7491899728775024,0.3928762972354889,0.017009930685162544,0.2727535367012024,-0.9709128737449646,0.07766382396221161,-0.17414943873882294,0.14480499923229218
0.11405086517333984,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810424327850342,0.08588036894798279,0.2196970134973526,0.28218874335289,-0.17623278498649597,0.9410198926925659,-0.06158833205699921,1.1538430452346802,0.08165659755468369,0.1982143372297287,0.044864535331726074,-0.660496711730957,-0.022213198244571686,0.7491581439971924,0.3928705155849457,0.017013130709528923,0.27274686098098755,-0.9709159135818481,0.07782193273305893,-0.17411619424819946,0.14473961293697357
0.11684441566467285,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810424327850342,0.08588036894798279,0.2196970134973526,0.28218874335289,-0.17623278498649597,0.9410198926925659,-0.06158833205699921,1.1538430452346802,0.08165659755468369,0.1982143372297287,0.044864535331726074,-0.660496711730957,-0.022213198244571686,0.7491581439971924,0.3928705155849457,0.017013130709528923,0.27274686098098755,-0.9709159135818481,0.07782193273305893,-0.17411619424819946,0.14473961293697357
0.11891794204711914,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810424327850342,0.08588036894798279,0.2196970134973526,0.28218874335289,-0.17623278498649597,0.9410198926925659,-0.06158833205699921,1.1538430452346802,0.08165659755468369,0.1982143372297287,0.044864535331726074,-0.660496711730957,-0.022213198244571686,0.7491581439971924,0.3928705155849457,0.017013130709528923,0.27274686098098755,-0.9709159135818481,0.07782193273305893,-0.17411619424819946,0.14473961293697357
0.12420654296875,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810348033905029,0.0858829990029335,0.21970227360725403,0.28206929564476013,-0.1762564778327942,0.9410446286201477,-0.06168948858976364,1.1538465023040771,0.0816565603017807,0.19822226464748383,0.044897910207509995,-0.660483181476593,-0.02215799130499363,0.7491697072982788,0.3928600251674652,0.01702282950282097,0.27275145053863525,-0.9709163308143616,0.07759296894073486,-0.17417468130588531,0.14478960633277893
0.13301920890808105,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810346841812134,0.08588244765996933,0.21970170736312866,0.2820422947406769,-0.17605756223201752,0.9410897493362427,-0.06169237568974495,1.1538417339324951,0.08165597915649414,0.1982136219739914,0.044976960867643356,-0.6605347394943237,-0.022071201354265213,0.7491220235824585,0.39285922050476074,0.017022212967276573,0.2727465033531189,-0.9709302186965942,0.07765534520149231,-0.17405742406845093,0.14480389654636383
0.13481831550598145,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810346841812134,0.08588244765996933,0.21970170736312866,0.2820422947406769,-0.17605756223201752,0.9410897493362427,-0.06169237568974495,1.1538417339324951,0.08165597915649414,0.1982136219739914,0.044976960867643356,-0.6605347394943237,-0.022071201354265213,0.7491220235824585,0.39285922050476074,0.017022212967276573,0.2727465033531189,-0.9709302186965942,0.07765534520149231,-0.17405742406845093,0.14480389654636383
0.13592529296875,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810346841812134,0.08588244765996933,0.21970170736312866,0.2820422947406769,-0.17605756223201752,0.9410897493362427,-0.06169237568974495,1.1538417339324951,0.08165597915649414,0.1982136219739914,0.044976960867643356,-0.6605347394943237,-0.022071201354265213,0.7491220235824585,0.39285922050476074,0.017022212967276573,0.2727465033531189,-0.9709302186965942,0.07765534520149231,-0.17405742406845093,0.14480389654636383
0.14060258865356445,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810404658317566,0.08588066697120667,0.21970637142658234,0.2821790874004364,-0.17594988644123077,0.9410586953163147,-0.061847664415836334,1.1538407802581787,0.08165819197893143,0.19821786880493164,0.04515921324491501,-0.6605518460273743,-0.021865233778953552,0.749101996421814,0.3928593099117279,0.017022408545017242,0.27274608612060547,-0.970950722694397,0.07756699621677399,-0.17417678236961365,0.1445700228214264
0.1469109058380127,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810342073440552,0.08588618040084839,0.2197168916463852,0.2822688817977905,-0.17591598629951477,0.9410300850868225,-0.061969831585884094,1.1538407802581787,0.08165819197893143,0.19821786880493164,0.04515921324491501,-0.6605518460273743,-0.021865233778953552,0.749101996421814,0.3928593099117279,0.017022408545017242,0.27274608612060547,-0.970950722694397,0.07756699621677399,-0.17417678236961365,0.1445700228214264
0.14890408515930176,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810342073440552,0.08588618040084839,0.2197168916463852,0.2822688817977905,-0.17591598629951477,0.9410300850868225,-0.061969831585884094,1.1538407802581787,0.08165819197893143,0.19821786880493164,0.04515921324491501,-0.6605518460273743,-0.021865233778953552,0.749101996421814,0.3928593099117279,0.017022408545017242,0.27274608612060547,-0.970950722694397,0.07756699621677399,-0.17417678236961365,0.1445700228214264
0.15030336380004883,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810342073440552,0.08588618040084839,0.2197168916463852,0.2822688817977905,-0.17591598629951477,0.9410300850868225,-0.061969831585884094,1.1538467407226562,0.08166083693504333,0.1982349157333374,0.04491737484931946,-0.6604887247085571,-0.02213345281779766,0.749164342880249,0.39285725355148315,0.017029013484716415,0.2727689743041992,-0.9709106087684631,0.07754243165254593,-0.17402774095535278,0.14503151178359985
0.15447688102722168,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810342073440552,0.08588618040084839,0.2197168916463852,0.2822688817977905,-0.17591598629951477,0.9410300850868225,-0.061969831585884094,1.1538467407226562,0.08166083693504333,0.1982349157333374,0.04491737484931946,-0.6604887247085571,-0.02213345281779766,0.749164342880249,0.39285725355148315,0.017029013484716415,0.2727689743041992,-0.9709106087684631,0.07754243165254593,-0.17402774095535278,0.14503151178359985
0.1593337059020996,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6810342073440552,0.08588618040084839,0.2197168916463852,0.2822688817977905,-0.17591598629951477,0.9410300850868225,-0.061969831585884094,1.1538467407226562,0.08166083693504333,0.1982349157333374,0.04491737484931946,-0.6604887247085571,-0.02213345281779766,0.749164342880249,0.39285725355148315,0.017029013484716415,0.2727689743041992,-0.9709106087684631,0.07754243165254593,-0.17402774095535278,0.14503151178359985
0.1607825756072998,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.681037425994873,0.08588377386331558,0.21971476078033447,0.2822554409503937,-0.17575985193252563,0.9410558938980103,-0.06208197772502899,1.1538430452346802,0.08166065067052841,0.19822517037391663,0.04510927572846413,-0.6604943871498108,-0.021951591596007347,0.7491531372070312,0.3928556442260742,0.017029065638780594,0.27276507019996643,-0.970935046672821,0.07742384076118469,-0.17407995462417603,0.1448683887720108
