x,y,z
-0.4000000000000002,-1.524478149600785e-17,0.5000000000000001
-0.36304309484971325,0.020220697581958883,0.5000000000000001
-0.32701963699596615,0.03969069838580961,0.5000000000000001
-0.2919200113905108,0.05841912755461949,0.5000000000000001
-0.2577346029850989,0.07641511023145585,0.5000000000000001
-0.2244537967314824,0.09368777155938598,0.5000000000000002
-0.19206797758141309,0.11024623668147729,0.5000000000000002
-0.16056753048664266,0.12609963074079703,0.5000000000000002
-0.129942840398923,0.1412570788804126,0.5000000000000002
-0.1001842922700061,0.1557277062433912,0.5000000000000002
-0.07128227105164356,0.16952063797280031,0.5000000000000002
-0.043227161695587255,0.1826449992117072,0.5000000000000003
-0.0160093491535889,0.1951099151031791,0.5000000000000001
0.010380781622599375,0.20692451079028348,0.5000000000000001
0.035952845681226024,0.21809791141608764,0.5000000000000001
0.06071645807053913,0.22863924212365883,0.5000000000000001
0.08468123383878688,0.23855762805606445,0.5000000000000002
0.1078567880342173,0.24786219435637177,0.5000000000000002
0.1302527357050789,0.2565620661676481,0.5000000000000001
0.15187869189961967,0.26466636863296095,0.5000000000000002
0.17274427166608777,0.27218422689537736,0.5000000000000001
0.19285909005273136,0.27912476609796494,0.5000000000000001
0.21223276210779882,0.28549711138379086,0.5
0.230874902879538,0.29131038789592234,0.5000000000000001
0.24879512741619744,0.29657372077742705,0.5000000000000001
0.26600305076602504,0.301296235171372,0.5000000000000001
0.282508287977269,0.3054870562208245,0.5000000000000001
0.29832045409817787,0.3091553090688523,0.5000000000000001
0.3134491641769993,0.3123101188585222,0.5000000000000001
0.3279040332619818,0.31496061073290177,0.5000000000000001
0.34169467640137346,0.31711590983505844,0.5000000000000002
0.3548307086434224,0.31878514130805935,0.5000000000000002
0.36732174503637705,0.3199774302949719,0.5000000000000002
0.37917740062848526,0.3207019019388634,0.5000000000000001
0.3904072904679953,0.3209676813828012,0.5000000000000001
0.40102102960315544,0.32078389376985256,0.5000000000000001
0.4110282330822138,0.32015966424308495,0.5000000000000001
0.42043851595341863,0.31910411794556554,0.5000000000000002
0.4292614932650183,0.3176263800203619,0.5000000000000003
0.4375067800652605,0.31573557561054105,0.5000000000000003
0.4451839914023937,0.31344082985917043,0.5000000000000002
0.4523027423246661,0.3107512679093175,0.5000000000000003
0.45887264788032556,0.3076760149040493,0.5000000000000002
0.4649033231176209,0.30422419598643363,0.5000000000000002
0.4704043830847996,0.3004049362995371,0.5000000000000001
0.47538544283011047,0.29622736098642777,0.5000000000000002
0.4798561174018011,0.2917005951901726,0.5000000000000001
0.48382602184812024,0.286833764053839,0.5000000000000002
0.4873047712173154,0.2816359927204941,0.5000000000000001
0.4903019805576356,0.27611640633320567,0.5000000000000003
0.49282726491732826,0.2702841300350406,0.5000000000000002
0.494890239344642,0.2641482889690664,0.5000000000000002
0.49650051888782465,0.25771800827835023,0.5000000000000001
0.4976677185951248,0.2510024131059597,0.5000000000000001
0.4984014535147905,0.24401062859496206,0.5000000000000001
0.4987113386950695,0.23675177988842447,0.5
0.4986069891842107,0.22923499212941453,0.5
0.4980980200304618,0.22146939046099912,0.5000000000000001
0.49719404628207103,0.21346410002624605,0.5
0.4959046829872868,0.20522824596822253,0.5000000000000001
0.49423954519435725,0.1967709534299957,0.5000000000000001
0.4922082479515303,0.1881013475546331,0.5000000000000002
0.4898204063070542,0.1792285534852018,0.5000000000000001
0.4870856353091772,0.17016169636476933,0.5000000000000001
0.48401355000614754,0.16090990133640296,0.5000000000000001
0.4806137654462133,0.15148229354317,0.5000000000000002
0.47689589667762255,0.14188799812813774,0.5
0.47286955874862413,0.13213614023437387,0.5000000000000001
0.4685443667074652,0.12223584500494511,0.5000000000000001
0.4639299356023948,0.11219623758291922,0.5000000000000001
0.45903588048166066,0.10202644311136343,0.5000000000000001
0.4538718163935109,0.09173558673334482,0.5000000000000002
0.448447358386194,0.08133279359193121,0.5000000000000001
0.44277212150795775,0.07082718883018917,0.5000000000000001
0.43685572080705104,0.06022789759118693,0.5000000000000002
0.43070777133172117,0.04954404501799121,0.5000000000000001
0.42433788813021706,0.0387847562536697,0.5000000000000001
0.4177556862507862,0.027959156441289434,0.5000000000000001
0.41097078074167753,0.01707637072391792,0.5000000000000001
0.40399278665113875,0.006145524244622373,0.5000000000000002
0.3968313190274182,-0.004824257853529745,0.5000000000000001
0.38949599291876363,-0.015823850427471482,0.5
0.38199642337342404,-0.02684412833413497,0.5000000000000002
0.37434222543964674,-0.03787596643045321,0.5
0.36654301416568075,-0.04891023957335866,0.5000000000000001
0.35860840459977344,-0.05993782261978445,0.5
0.35054801179017375,-0.07094959042666268,0.5000000000000001
0.342371450785129,-0.0819364178509265,0.5
0.33408833663288806,-0.0928891797495083,0.5
0.325708284381699,-0.10379875097934069,0.5000000000000001
0.3172409090798098,-0.11465600639735664,0.5000000000000001
0.3086958257754688,-0.1254518208604885,0.5000000000000001
0.3000826495169242,-0.13617706922566916,0.5000000000000001
0.291410995352424,-0.14682262634983118,0.5000000000000001
0.2826904783302166,-0.15737936708990724,0.5000000000000001
0.2739307134985499,-0.1678381663028302,0.5000000000000001
0.26514131590567236,-0.17818989884553252,0.5000000000000001
0.2563319005998319,-0.18842543957494698,0.5000000000000001
0.247512082629277,-0.1985356633480062,0.5000000000000001
0.23869147704225563,-0.2085114450216428,0.5000000000000001
0.22987969888701604,-0.21834365945278952,0.5000000000000001
0.22108636321180633,-0.22802318149837913,0.5000000000000001
0.2123210850648747,-0.2375408860153442,0.5000000000000001
0.20359347949446943,-0.24688764786061737,0.5000000000000001
0.19491316154883873,-0.25605434189113135,0.5000000000000001
0.18628974627623054,-0.265031842963819,0.5000000000000002
0.17773284872489326,-0.27381102593561246,0.5
0.16925208394307506,-0.282382765663445,0.5000000000000001
0.1608570669790239,-0.29073793700424894,0.49999999999999994
0.15255741288098826,-0.29886741481495716,0.5000000000000001
0.1443627366972162,-0.306762073952502,0.5
0.1362826534759559,-0.3144127892738166,0.5000000000000001
0.1283267782654553,-0.32181043563583334,0.49999999999999994
0.1205047261139631,-0.32894588789548485,0.5000000000000001
0.112826112069727,-0.33581002090970397,0.5
0.1053005511809954,-0.34239370953542336,0.5000000000000001
0.0979376584960164,-0.34868782862957554,0.5
0.0907470490630384,-0.35468325304909326,0.5000000000000001
0.08373833793030915,-0.36037085765090926,0.5000000000000001
0.07692114014607722,-0.36574151729195625,0.5000000000000001
0.07030507075859059,-0.3707861068291667,0.5000000000000001
0.06389974481609748,-0.3754955011194736,0.5
0.057714777366846146,-0.37986057501980924,0.5000000000000001
0.05175978345908471,-0.3838722033871064,0.5
0.0460443781410614,-0.387521261078298,0.5
0.040578176461024296,-0.3907986229503165,0.5
0.03537079346722162,-0.3936951638600945,0.5
0.030431844207901636,-0.396201758664565,0.5
0.02577094373131239,-0.39830928222066037,0.5000000000000001
0.021397707085702086,-0.4000086093853134,0.5
0.017321749319319048,-0.4012906150154567,0.5000000000000001
0.013552685480411308,-0.4021461739680229,0.5
0.01010013061722706,-0.40256616109994486,0.5
0.0069736997780145285,-0.4025414512681551,0.5000000000000001
0.004183008011021934,-0.4020629193295863,0.5
0.001737670364497367,-0.4011214401411713,0.5
-0.0003527172876974132,-0.39970790822720437,0.5
-0.0020837680192967527,-0.39781856098216384,0.5
-0.0034633362321080667,-0.39546219185442527,0.5
-0.004501033127156297,-0.39264939625907314,0.5
