x,y,z
0.35000000000000003,3.697815916928116e-18,0.5000000000000001
0.3506583505169269,0.011220748985953965,0.5000000000000001
0.3509130480129457,0.022326040800200488,0.5000000000000001
0.3507716275453817,0.033312218428251085,0.5000000000000001
0.3502416241715597,0.0441756248556173,0.5000000000000001
0.34933057294880515,0.05491260306781068,0.5
0.3480460089344431,0.06551949605034271,0.5
0.34639546718579867,0.07599264678872494,0.49999999999999994
0.344386482760197,0.08632839826846894,0.5
0.34202659071496333,0.09652309347508617,0.5
0.3393233261074227,0.10657307539408821,0.5000000000000001
0.3362842239949004,0.11647468701098654,0.5
0.3329168194347213,0.1262242713112927,0.5
0.32922864748421077,0.1358181712805183,0.5
0.32522724320069396,0.14525272990417476,0.5
0.3209201416414959,0.1545242901677737,0.5
0.3163148778639419,0.16362919505682655,0.5
0.3114189869253569,0.1725637875568449,0.49999999999999994
0.3062400038830662,0.1813244106533403,0.5
0.30078546379439497,0.18990740733182426,0.5
0.29506290171666816,0.19830912057780828,0.5
0.28907985270721115,0.20652589337680388,0.5
0.2828438518233489,0.21455406871432267,0.5
0.27636243412240663,0.22238998957587608,0.5
0.2696431346617096,0.23002999894697568,0.5
0.2626934884985828,0.2374704398131331,0.5000000000000002
0.2555210306903513,0.24470765515985962,0.5
0.2481332962943405,0.25173798797266705,0.5000000000000001
0.24053782036787535,0.25855778123706674,0.5000000000000001
0.23274213796828114,0.2651633779385703,0.5000000000000001
0.22475378415288286,0.2715511210626892,0.5000000000000001
0.21658029397900574,0.27771735359493505,0.5000000000000001
0.20822920250397497,0.2836584185208193,0.5000000000000002
0.1997080447851156,0.28937065882585344,0.5000000000000001
0.19102435587975283,0.2948504174955491,0.5000000000000001
0.1821856708452118,0.3000940375154178,0.5000000000000001
0.17319952473881767,0.305097861870971,0.5000000000000001
0.1640734526178956,0.30985823354772035,0.5000000000000001
0.1548149895397707,0.31437149553117727,0.5000000000000001
0.1454316705617681,0.3186339908068533,0.5000000000000001
0.13593103074121296,0.32264206236026005,0.5000000000000002
0.12632060513543045,0.3263920531769089,0.5000000000000002
0.11660792880174568,0.32988030624231146,0.5000000000000001
0.10680053679748389,0.3331031645419793,0.5000000000000001
0.09690596417997008,0.3360569710614239,0.5000000000000001
0.0869317460065295,0.33873806878615687,0.5000000000000001
0.07688541733448727,0.3411428007016896,0.5000000000000001
0.06677451322116854,0.34326750979353376,0.5000000000000001
0.05660656872389852,0.3451085390472008,0.5000000000000001
0.04638911890000224,0.34666223144820224,0.5000000000000001
0.036129698806804875,0.3479249299820496,0.5000000000000001
0.0258358435016316,0.34889297763425453,0.5000000000000002
0.015515088041807566,0.3495627173903284,0.5000000000000002
0.0051749674846578685,0.34993049223578276,0.5000000000000001
-0.005176945437205659,0.3499927757637895,0.5000000000000001
-0.015532211459578872,0.34974904554370745,0.5000000000000001
-0.025881524786665232,0.3492017831210823,0.5000000000000001
-0.03621554194738154,0.3483536006491201,0.5000000000000002
-0.046524919470644605,0.3472071102810269,0.5000000000000002
-0.05680031388537129,0.34576492417000876,0.5000000000000001
-0.06703238172047837,0.34402965446927175,0.5000000000000001
-0.07721177950488266,0.3420039133320218,0.5
-0.08732916376750101,0.3396903129114652,0.5
-0.09737519103725026,0.3370914653608078,0.5000000000000001
-0.10734051784304711,0.33420998283325565,0.5
-0.11721580071380852,0.33104847748201494,0.5000000000000001
-0.1269916961784512,0.32760956146029163,0.5
-0.1366588607658921,0.32389584692129175,0.5000000000000001
-0.14620795100504788,0.3199099460182214,0.5000000000000001
-0.15562962342483552,0.31565447090428667,0.5000000000000001
-0.16491453455417165,0.3111320337326935,0.5
-0.17405334092197328,0.30634524665664803,0.5000000000000001
-0.18303669905715708,0.30129672182935624,0.5000000000000001
-0.19185526548864,0.29598907140402425,0.5000000000000001
-0.2004996967453387,0.290424907533858,0.5000000000000001
-0.20896064935617015,0.2846068423720637,0.5
-0.21722877985005107,0.2785374880718473,0.5
-0.22529474475589836,0.2722194567864149,0.5
-0.23314920060262875,0.2656553606689725,0.5
-0.2407828039191591,0.25884781187272615,0.5
-0.24818621123440623,0.25179942255088195,0.5
-0.25535058769365643,0.24451324565749943,0.5
-0.26227152528837444,0.23699617074665955,0.5
-0.268946895364866,0.22925706281330538,0.5
-0.2753745881070799,0.22130480317833745,0.49999999999999994
-0.2815524936989653,0.21314827316265636,0.49999999999999994
-0.2874785023244709,0.2047963540871627,0.49999999999999994
-0.29315050416754596,0.196257927272757,0.49999999999999994
-0.29856638941213925,0.18754187404033984,0.49999999999999994
-0.3037240482421998,0.17865707571081182,0.4999999999999999
-0.3086213708416765,0.16961241360507348,0.49999999999999994
-0.3132562473945184,0.1604167690440254,0.4999999999999999
-0.3176265680846744,0.1510790233485682,0.4999999999999999
-0.32173022309609345,0.1416080578396024,0.5
-0.32556510261272453,0.1320127538380286,0.49999999999999994
-0.32912909681851665,0.12230199266474732,0.49999999999999994
-0.3324200958974186,0.11248465564065926,0.49999999999999994
-0.33543599003337954,0.10256962408666485,0.49999999999999994
-0.3381746694103484,0.0925657793236647,0.5
-0.340634024212274,0.08248200267255937,0.49999999999999994
-0.3428119446231054,0.07232717545424946,0.4999999999999999
-0.3447063208267916,0.0621101789896356,0.49999999999999994
-0.34631504300728144,0.051839894599618255,0.49999999999999994
-0.347636001348524,0.04152520360509806,0.49999999999999994
-0.34866708603446817,0.031174987326975576,0.49999999999999994
-0.34940618724906286,0.020798127086151367,0.49999999999999994
-0.3498511951762571,0.010403504203526044,0.49999999999999994
-0.3499999999999999,1.19888666895286e-16,0.5
-0.3498511951762572,-0.010403504203525798,0.49999999999999994
-0.3494061872490629,-0.02079812708615128,0.49999999999999994
-0.34866708603446817,-0.03117498732697536,0.5
-0.347636001348524,-0.04152520360509797,0.5
-0.34631504300728155,-0.05183989459961804,0.5
-0.34470632082679165,-0.06211017898963551,0.5000000000000001
-0.34281194462310555,-0.07232717545424927,0.5
-0.34063402421227407,-0.08248200267255928,0.5
-0.33817466941034846,-0.09256577932366448,0.5
-0.3354359900333796,-0.10256962408666476,0.5
-0.3324200958974187,-0.11248465564065907,0.5000000000000001
-0.3291290968185167,-0.12230199266474731,0.5
-0.32556510261272464,-0.1320127538380285,0.5
-0.3217302230960935,-0.1416080578396024,0.5
-0.3176265680846745,-0.15107902334856813,0.5000000000000001
-0.3132562473945184,-0.16041676904402544,0.5000000000000001
-0.3086213708416767,-0.1696124136050734,0.5000000000000001
-0.30372404824219984,-0.17865707571081182,0.5000000000000001
-0.2985663894121393,-0.18754187404033976,0.5000000000000001
-0.293150504167546,-0.196257927272757,0.5000000000000001
-0.2874785023244711,-0.2047963540871626,0.5000000000000001
-0.28155249369896546,-0.21314827316265622,0.5000000000000001
-0.27537458810708004,-0.2213048031783374,0.5000000000000001
-0.2689468953648662,-0.2292570628133052,0.5000000000000001
-0.2622715252883746,-0.23699617074665946,0.5000000000000001
-0.2553505876936567,-0.2445132456574993,0.5000000000000002
-0.2481862112344064,-0.25179942255088184,0.5000000000000001
-0.24078280391915935,-0.25884781187272604,0.5000000000000002
-0.2331492006026289,-0.26565536066897244,0.5000000000000002
-0.22529474475589864,-0.2722194567864148,0.5000000000000002
-0.2172287798500512,-0.27853748807184725,0.5000000000000001
-0.20896064935617042,-0.28460684237206363,0.5000000000000001
-0.20049969674533888,-0.290424907533858,0.5000000000000001
-0.1918552654886402,-0.2959890714040241,0.5000000000000001
-0.18303669905715728,-0.30129672182935624,0.5000000000000002
-0.17405334092197353,-0.30634524665664786,0.5000000000000001
-0.16491453455417182,-0.3111320337326935,0.5000000000000002
-0.15562962342483577,-0.31565447090428667,0.5000000000000002
-0.1462079510050481,-0.3199099460182215,0.5000000000000002
-0.13665886076589237,-0.32389584692129175,0.5000000000000002
-0.12699169617845138,-0.3276095614602916,0.5000000000000001
-0.1172158007138088,-0.33104847748201494,0.5000000000000001
-0.10734051784304728,-0.3342099828332557,0.5000000000000001
-0.09737519103725048,-0.33709146536080775,0.5000000000000001
-0.08732916376750116,-0.33969031291146523,0.5000000000000001
-0.07721177950488292,-0.34200391333202185,0.5000000000000001
-0.0670323817204785,-0.34402965446927175,0.5000000000000001
-0.05680031388537156,-0.34576492417000876,0.5000000000000001
-0.04652491947064474,-0.3472071102810269,0.5000000000000001
-0.036215541947381795,-0.3483536006491202,0.5000000000000001
-0.02588152478666535,-0.3492017831210824,0.5000000000000002
-0.015532211459579127,-0.3497490455437075,0.5000000000000001
-0.005176945437205789,-0.34999277576378957,0.5000000000000001
0.005174967484657614,-0.3499304922357829,0.5000000000000002
0.015515088041807424,-0.3495627173903284,0.5000000000000001
0.02583584350163136,-0.34889297763425453,0.5000000000000001
0.036129698806804764,-0.34792492998204966,0.5000000000000001
0.04638911890000202,-0.34666223144820235,0.5000000000000001
0.056606568723898416,-0.34510853904720085,0.5000000000000001
0.06677451322116837,-0.3432675097935339,0.5000000000000001
0.07688541733448721,-0.3411428007016898,0.5000000000000001
0.08693174600652932,-0.338738068786157,0.5000000000000001
0.09690596417997002,-0.33605697106142407,0.5000000000000001
0.10680053679748366,-0.3331031645419794,0.5
0.11660792880174566,-0.32988030624231157,0.5000000000000001
0.12632060513543028,-0.32639205317690906,0.5000000000000001
0.13593103074121288,-0.3226420623602601,0.5000000000000001
0.1454316705617679,-0.31863399080685345,0.5000000000000001
0.1548149895397706,-0.3143714955311774,0.5000000000000001
0.1640734526178954,-0.3098582335477205,0.5000000000000001
0.1731995247388176,-0.30509786187097115,0.5000000000000001
0.18218567084521164,-0.300094037515418,0.5000000000000001
0.1910243558797528,-0.2948504174955492,0.5000000000000001
0.19970804478511542,-0.2893706588258536,0.5000000000000001
0.2082292025039749,-0.28365841852081936,0.5000000000000001
0.21658029397900558,-0.27771735359493516,0.5000000000000001
0.2247537841528828,-0.2715511210626893,0.5000000000000001
0.23274213796828097,-0.2651633779385705,0.5000000000000001
0.24053782036787535,-0.2585577812370669,0.5000000000000001
0.24813329629434033,-0.2517379879726672,0.5000000000000001
0.2555210306903513,-0.24470765515985976,0.5000000000000001
0.26269348849858265,-0.23747043981313326,0.5000000000000001
0.2696431346617095,-0.23002999894697582,0.5000000000000001
0.2763624341224066,-0.2223899895758763,0.5000000000000002
0.28284385182334876,-0.21455406871432295,0.5000000000000002
0.2890798527072111,-0.20652589337680408,0.5000000000000001
0.29506290171666805,-0.19830912057780856,0.5000000000000001
0.30078546379439486,-0.1899074073318244,0.5
0.3062400038830661,-0.1813244106533406,0.5000000000000001
0.3114189869253569,-0.17256378755684512,0.5000000000000001
0.3163148778639418,-0.16362919505682683,0.5000000000000001
0.3209201416414959,-0.15452429016777386,0.5000000000000001
0.3252272432006939,-0.14525272990417507,0.5000000000000001
0.3292286474842107,-0.13581817128051846,0.5
0.33291681943472123,-0.12622427131129302,0.5000000000000001
0.3362842239949002,-0.1164746870109867,0.5
0.3393233261074226,-0.10657307539408847,0.5000000000000001
0.3420265907149633,-0.09652309347508632,0.5
0.34438648276019695,-0.0863283982684692,0.5
0.3463954671857986,-0.07599264678872511,0.5
0.348046008934443,-0.06551949605034298,0.5
0.3493305729488051,-0.05491260306781082,0.5
0.3502416241715597,-0.04417562485561758,0.5
0.3507716275453816,-0.03331221842825123,0.5
0.3509130480129457,-0.022326040800200748,0.49999999999999994
0.3506583505169269,-0.011220748985954097,0.5
0.35,0.0,0.5
