scenario,real_time_plot,lateral_angle_range,drag_speed,wiggle_time,servo_speed,extraction_height,wiggle frequency,insertion_angle,wiggle_amplitude
turtle,True,0.6108652381980153,0.1,0.2,0.11,0.0,10.0,0.03,0.01
time,turtle_state,leftadduction_pos,leftsweeping_pos,rightadduction_pos,rightsweeping_pos,leftadduction_curr,leftsweeping_curr,rightadduction_curr,rightsweeping_curr,OptitrackPosition_x,OptitrackPosition_y,OptitrackPosition_z,OptitrackOrientation_x,OptitrackOrientation_y,OptitrackOrientation_z,OptitrackOrientation_w,LeftFlipperPosition_x,LeftFlipperPosition_y,LeftFlipperPosition_z,LeftFlipperOrientation_x,LeftFlipperOrientation_y,LeftFlipperOrientation_z,LeftFlipperOrientation_w,RightFlipperPosition_x,RightFlipperPosition_y,RightFlipperPosition_z,RightFlipperOrientation_x,RightFlipperOrientation_y,RightFlipperOrientation_z,RightFlipperOrientation_w
0.005892753601074219,5.0,0.0,0.0,0.06175500154495239,0.28359758853912354,0.0,0.0,-19.979999542236328,19.979999542236328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00795602798461914,5.0,0.0,0.0,0.06175500154495239,0.28359758853912354,0.0,0.0,-19.979999542236328,19.979999542236328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.010546684265136719,5.0,0.0,0.0,0.06175500154495239,0.28359806537628174,0.0,0.0,-19.979999542236328,19.979999542236328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01243138313293457,5.0,0.0,0.0,0.06175488233566284,0.2835972309112549,0.0,0.0,-19.979999542236328,19.979999542236328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014594078063964844,5.0,0.0,0.0,0.06175500154495239,0.2835977077484131,0.0,0.0,-19.979999542236328,19.979999542236328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015942096710205078,5.0,0.0,0.0,0.06175500154495239,0.2835977077484131,0.0,0.0,-19.979999542236328,19.979999542236328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01787590980529785,5.0,0.0,0.0,0.06175500154495239,0.283597469329834,0.0,0.0,-19.979999542236328,19.979999542236328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01912236213684082,5.0,0.0,0.0,0.06175500154495239,0.283597469329834,0.0,0.0,-19.979999542236328,19.979999542236328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.021622896194458008,5.0,0.0,0.0,0.06175500154495239,0.283597469329834,0.0,0.0,-19.979999542236328,19.979999542236328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.023537635803222656,5.0,0.0,0.0,0.06175488233566284,0.283597469329834,0.0,0.0,-19.979999542236328,19.979999542236328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0248410701751709,5.0,0.0,0.0,0.06175488233566284,0.283597469329834,0.0,0.0,-19.979999542236328,19.979999542236328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.026522397994995117,5.0,0.0,0.0,0.06175488233566284,0.283597469329834,0.0,0.0,-19.979999542236328,19.979999542236328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.027712345123291016,5.0,0.0,0.0,0.06175488233566284,0.283597469329834,0.0,0.0,-19.979999542236328,19.979999542236328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.029257774353027344,-1.0,0.0,0.0,0.06175494194030762,0.2835974097251892,0.0,0.0,-0.0009004970197565854,19.979999542236328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.033659934997558594,-1.0,0.0,0.0,0.06175494194030762,0.2835974097251892,0.0,0.0,-0.0009004970197565854,19.979999542236328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03618001937866211,-1.0,0.0,0.0,0.061357080936431885,0.28332602977752686,0.0,0.0,0.5045678019523621,-0.2755444347858429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03729963302612305,-1.0,0.0,0.0,0.061357080936431885,0.28332602977752686,0.0,0.0,0.5045678019523621,-0.2755444347858429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03888678550720215,-1.0,0.0,0.0,0.061357080936431885,0.28332602977752686,0.0,0.0,0.5045678019523621,-0.2755444347858429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04045248031616211,-1.0,0.0,0.0,0.061357080936431885,0.28332602977752686,0.0,0.0,0.5045678019523621,-0.2755444347858429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04166984558105469,-1.0,0.0,0.0,0.061357080936431885,0.28332602977752686,0.0,0.0,0.5045678019523621,-0.2755444347858429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04285573959350586,-1.0,0.0,0.0,0.061357080936431885,0.28332602977752686,0.0,0.0,0.5045678019523621,-0.2755444347858429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.044272422790527344,-1.0,0.0,0.0,0.061357080936431885,0.28332602977752686,0.0,0.0,0.5045678019523621,-0.2755444347858429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04533839225769043,-1.0,0.0,0.0,0.061357080936431885,0.28332602977752686,0.0,0.0,0.5045678019523621,-0.2755444347858429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.046425819396972656,-1.0,0.0,0.0,0.061357080936431885,0.28332602977752686,0.0,0.0,0.5045678019523621,-0.2755444347858429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04777121543884277,-1.0,0.0,0.0,0.061357080936431885,0.28332602977752686,0.0,0.0,0.5045678019523621,-0.2755444347858429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.050157785415649414,-1.0,0.0,0.0,0.061357080936431885,0.28332602977752686,0.0,0.0,0.5045678019523621,-0.2755444347858429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05142545700073242,-1.0,0.0,0.0,0.061357080936431885,0.28332602977752686,0.0,0.0,0.5045678019523621,-0.2755444347858429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.053356170654296875,-1.0,0.0,0.0,0.061357080936431885,0.28332602977752686,0.0,0.0,0.5045678019523621,-0.2755444347858429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05459761619567871,-1.0,0.0,0.0,0.061357080936431885,0.28332602977752686,0.0,0.0,0.5045678019523621,-0.2755444347858429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05662274360656738,-1.0,0.0,0.0,0.061357080936431885,0.28332602977752686,0.0,0.0,0.5045678019523621,-0.2755444347858429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.058037757873535156,-1.0,0.0,0.0,0.061357080936431885,0.28332602977752686,0.0,0.0,0.5045678019523621,-0.2755444347858429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05945587158203125,-1.0,0.0,0.0,0.061357080936431885,0.28332602977752686,0.0,0.0,0.5045678019523621,-0.2755444347858429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.060965776443481445,-1.0,0.0,0.0,0.061357080936431885,0.28332602977752686,0.0,0.0,0.5045678019523621,-0.2755444347858429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06296801567077637,-1.0,0.0,0.0,0.061357080936431885,0.28332602977752686,0.0,0.0,0.5045678019523621,-0.2755444347858429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06408858299255371,-1.0,0.0,0.0,0.061357080936431885,0.28332602977752686,0.0,0.0,0.5045678019523621,-0.2755444347858429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06571292877197266,-1.0,0.0,0.0,0.061357080936431885,0.28332602977752686,0.0,0.0,0.5045678019523621,-0.2755444347858429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06709599494934082,-1.0,0.0,0.0,0.061357080936431885,0.28332602977752686,0.0,0.0,0.5045678019523621,-0.2755444347858429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0683903694152832,-1.0,0.0,0.0,0.061357080936431885,0.28332602977752686,0.0,0.0,0.5045678019523621,-0.2755444347858429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06945919990539551,-1.0,0.0,0.0,0.061357080936431885,0.28332602977752686,0.0,0.0,0.5045678019523621,-0.2755444347858429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07074975967407227,-1.0,0.0,0.0,0.061357080936431885,0.28332602977752686,0.0,0.0,0.5045678019523621,-0.2755444347858429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07232499122619629,-1.0,0.0,0.0,0.061357080936431885,0.28332602977752686,0.0,0.0,0.5045678019523621,-0.2755444347858429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07339835166931152,-1.0,0.0,0.0,0.061357080936431885,0.28332602977752686,0.0,0.0,0.5045678019523621,-0.2755444347858429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0746910572052002,-1.0,0.0,0.0,0.061357080936431885,0.28332602977752686,0.0,0.0,0.5045678019523621,-0.2755444347858429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07576751708984375,-1.0,0.0,0.0,0.061357080936431885,0.28332602977752686,0.0,0.0,0.5045678019523621,-0.2755444347858429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
